pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
2.219463600000000092e-01,2.406910999999999912e-01,3.079565999999999804e+00,2.860774800000000173e+00,0.000000000000000000e+00,4.533638163770902230e-01,1.688689136579021088e+00
1.004763540000000038e-01,1.031719599999999931e-01,2.561061399999999821e+00,2.654168799999999884e+00,0.000000000000000000e+00,2.785789475175753371e-01,1.536349374328638939e+00
5.438768000000000491e-01,4.956066599999999767e-01,2.581819499999999934e+00,2.531380400000000197e+00,0.000000000000000000e+00,7.178603346055554280e-01,1.545463037409824381e+00
2.007503499999999941e-01,1.908460399999999946e-01,2.673445699999999814e+00,2.572065600000000174e+00,0.000000000000000000e+00,4.314253585500045785e-01,1.567465629607233346e+00
3.793458000000000108e-01,4.138181200000000115e-01,2.828344799999999992e+00,2.697223699999999891e+00,0.000000000000000000e+00,5.943577542187870044e-01,1.619314299325489204e+00
6.891382999999999814e-01,7.189622500000000249e-01,1.102697599999999944e+00,1.187909199999999998e+00,0.000000000000000000e+00,8.128917947672986699e-01,9.801588442696418380e-01
8.538984699999999650e-01,8.133970000000000367e-01,1.507823200000000030e+00,1.415316100000000077e+00,0.000000000000000000e+00,9.055777161569292799e-01,1.164949569723942924e+00
5.258203999999999656e-01,4.865554999999999741e-01,2.909926000000000013e+00,3.037962400000000063e+00,0.000000000000000000e+00,7.068394442870318262e-01,1.644580980067567255e+00
1.195009050000000045e-01,1.256696099999999872e-01,2.318556800000000084e+00,2.256411799999999968e+00,0.000000000000000000e+00,3.073057988388764317e-01,1.458971452770752464e+00
8.647553000000000045e-01,8.332914000000000154e-01,1.205414500000000055e+00,1.192658100000000054e+00,0.000000000000000000e+00,9.121742706303439530e-01,1.026511714497209127e+00
4.863965000000000094e-01,4.997852700000000037e-01,3.326293499999999792e+00,3.471889299999999956e+00,0.000000000000000000e+00,6.818069228161298678e-01,1.759829537199554927e+00
9.023065599999999797e-01,8.571750000000000203e-01,4.436242000000000019e+00,3.999993299999999863e+00,0.000000000000000000e+00,9.343746197323641312e-01,2.045551026007418116e+00
5.213508599999999715e-01,5.118198400000000259e-01,1.525850699999999893e+00,1.360705099999999890e+00,0.000000000000000000e+00,7.083639601221959348e-01,1.164266850855077751e+00
5.310218300000000280e-01,5.059420999999999502e-01,2.514968000000000092e+00,2.465867999999999949e+00,0.000000000000000000e+00,7.110868442039973703e-01,1.521638393311630422e+00
8.650833399999999784e-01,8.888951999999999964e-01,3.155824700000000149e+00,3.078856699999999780e+00,0.000000000000000000e+00,9.141547680781411112e-01,1.715074459025030196e+00
1.633413700000000135e-01,1.774639600000000039e-01,2.873901000000000039e+00,2.659186800000000073e+00,0.000000000000000000e+00,3.798106238640514554e-01,1.629890057641925738e+00
5.667022999999999922e-01,5.463613999999999971e-01,2.889079600000000081e+00,2.714990100000000073e+00,0.000000000000000000e+00,7.373222497660029129e-01,1.636143697845638512e+00
5.599463000000000079e-01,5.891825000000000534e-01,2.870623600000000053e+00,2.658089200000000041e+00,0.000000000000000000e+00,7.335205791250849483e-01,1.628809995057741489e+00
8.981736999999999638e-01,8.892113999999999852e-01,2.061603999999999992e+00,1.925330999999999904e+00,0.000000000000000000e+00,9.295022592764365932e-01,1.375357189969209415e+00
9.503148000000000151e-01,9.387590000000000101e-01,2.093475800000000220e+00,1.853302199999999900e+00,0.000000000000000000e+00,9.612190021009779928e-01,1.384423417889194763e+00
8.728034000000000070e-01,8.794368000000000185e-01,2.267673999999999968e+00,2.281556000000000139e+00,0.000000000000000000e+00,9.179764158190557577e-01,1.444819089021182501e+00
3.639917400000000081e-01,3.831998699999999980e-01,3.955722300000000136e+00,3.707766799999999918e+00,0.000000000000000000e+00,5.807916149532463823e-01,1.926629232623651378e+00
5.595113600000000131e-01,5.964128400000000552e-01,3.398630999999999958e+00,3.632745299999999844e+00,0.000000000000000000e+00,7.334459080259430053e-01,1.778556380888725252e+00
2.624612499999999793e-01,2.723032000000000230e-01,3.020796799999999838e+00,3.175946699999999900e+00,0.000000000000000000e+00,4.969475928103485596e-01,1.672338392790167383e+00
5.175562500000000510e-01,5.097179400000000360e-01,2.743595099999999842e+00,2.545226599999999895e+00,0.000000000000000000e+00,7.015839080252624926e-01,1.594760170056927384e+00
4.312620500000000079e-01,4.371513399999999994e-01,2.693532999999999955e+00,2.877579700000000074e+00,0.000000000000000000e+00,6.405184150358208539e-01,1.575990038039581043e+00
9.279811999999999506e-01,8.697411000000000447e-01,3.362131600000000109e+00,3.592625099999999794e+00,0.000000000000000000e+00,9.495177723455207053e-01,1.772557756463805534e+00
3.824265600000000265e-01,3.762014499999999928e-01,3.050867999999999913e+00,2.839369299999999985e+00,0.000000000000000000e+00,5.964656234855449934e-01,1.684363529645545254e+00
7.454083000000000236e-01,7.322902999999999496e-01,1.423229199999999972e+00,1.465182200000000101e+00,0.000000000000000000e+00,8.455648408016974704e-01,1.126408318506215700e+00
6.758870000000000156e-01,6.423488000000000531e-01,2.302403500000000047e+00,2.397364099999999887e+00,0.000000000000000000e+00,8.048828796787765860e-01,1.454693988438805707e+00
6.371025000000000160e-01,6.292699600000000171e-01,3.615342099999999892e+00,3.799977999999999856e+00,0.000000000000000000e+00,7.860012722636013915e-01,1.836221882017530005e+00
6.007595000000000018e-01,6.445794000000000246e-01,1.942344700000000035e+00,2.103708000000000133e+00,0.000000000000000000e+00,7.600983488996670978e-01,1.326553353619823294e+00
4.039275600000000188e-01,4.236355399999999771e-01,1.913632000000000000e+00,1.592001699999999964e+00,0.000000000000000000e+00,6.227362684154504890e-01,1.313101709693502706e+00
1.161276400000000042e-01,1.036459500000000006e-01,1.467987200000000048e+00,1.582360100000000047e+00,0.000000000000000000e+00,3.011464925912304413e-01,1.143977928108754982e+00
4.294968200000000014e-01,4.362905000000000255e-01,2.442502499999999799e+00,2.372940499999999897e+00,0.000000000000000000e+00,6.350296607245995428e-01,1.499411217778498617e+00
6.027384000000000075e-01,6.535188600000000347e-01,2.809384800000000126e+00,2.925834000000000046e+00,0.000000000000000000e+00,7.600087038975277265e-01,1.613327307151279921e+00
1.777605399999999947e-01,1.647014300000000098e-01,3.257602200000000003e+00,3.196949000000000041e+00,0.000000000000000000e+00,3.958191253590457870e-01,1.742426469036785441e+00
6.327154600000000073e-01,6.496495599999999593e-01,3.073741000000000057e+00,2.926366300000000198e+00,0.000000000000000000e+00,7.795778344719659358e-01,1.691273750757103178e+00
8.978949000000000513e-01,8.885973700000000530e-01,1.759930299999999948e+00,1.665178999999999965e+00,0.000000000000000000e+00,9.306395972663101812e-01,1.261620347014108745e+00
2.644137400000000082e-01,2.680990400000000107e-01,3.259773299999999985e+00,3.128136000000000028e+00,0.000000000000000000e+00,4.914741804001508396e-01,1.742885509722311044e+00
8.786189599999999489e-01,9.211468000000000433e-01,3.546472000000000069e+00,3.315854799999999880e+00,0.000000000000000000e+00,9.244260381447506614e-01,1.821630752924422891e+00
1.075293400000000010e-01,1.046204599999999985e-01,3.455072400000000155e+00,3.304209999999999869e+00,0.000000000000000000e+00,2.909877145172971025e-01,1.798085732105118462e+00
