pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
1.555390100000000109e+00,1.622446300000000008e+00,2.687256599999999773e-01,1.932808599999999988e-01,0.000000000000000000e+00,7.870658549321016273e-02,4.712199062009159167e-02
1.295436500000000102e+00,1.297732000000000108e+00,4.020946300000000084e-01,3.805240400000000078e-01,0.000000000000000000e+00,9.859145500498509018e-02,5.075829488861894473e-02
1.486800399999999911e+00,1.538070000000000048e+00,2.600269299999999895e-01,3.066166000000000169e-01,0.000000000000000000e+00,6.970497399755630485e-02,4.298886600039596162e-02
1.025875300000000045e+00,1.051479300000000006e+00,1.491985799999999973e-01,1.224998159999999975e-01,0.000000000000000000e+00,2.204502551597525492e-02,2.085793302319287681e-02
1.082262400000000069e+00,1.022888900000000101e+00,3.650684399999999941e-01,2.696813599999999811e-01,0.000000000000000000e+00,7.141826797115707892e-02,4.796223827137344881e-02
1.410408499999999954e+00,1.374660999999999911e+00,2.861656000000000200e-01,2.202894999999999992e-01,0.000000000000000000e+00,6.507957821006525589e-02,4.812199912721831091e-02
1.856489000000000056e+00,1.877011900000000066e+00,4.945897300000000330e-02,4.646366999999999858e-02,0.000000000000000000e+00,1.903969327484032747e-02,8.830176102434198621e-03
1.570558700000000085e+00,1.582758799999999910e+00,3.182658600000000115e-01,2.929700599999999766e-01,0.000000000000000000e+00,9.542895786919187995e-02,5.302332788499793809e-02
2.692141200000000012e-01,2.781097299999999994e-01,2.932698000000000249e-01,3.324304499999999885e-01,0.000000000000000000e+00,1.529428259187072710e-02,6.543032935879201928e-02
5.200137500000000523e-01,5.291740299999999619e-01,1.089233899999999949e-01,9.478928999999999827e-02,0.000000000000000000e+00,1.457873142629357785e-02,2.376810047100945747e-02
1.608389000000000069e+00,1.564400900000000094e+00,2.452227299999999999e-01,2.294340400000000058e-01,0.000000000000000000e+00,6.933011106294291459e-02,4.063730921210212399e-02
1.088393799999999967e+00,1.056023699999999899e+00,3.967374599999999862e-01,4.366346300000000236e-01,0.000000000000000000e+00,7.822715832752714926e-02,4.785869513474014930e-02
7.222984000000000071e-01,6.924881000000000508e-01,1.877741699999999903e-01,2.404166299999999923e-01,0.000000000000000000e+00,2.305246407653637267e-02,3.418937261781795217e-02
3.347018999999999966e-01,3.466524000000000272e-01,2.467957899999999871e-01,2.720153599999999838e-01,0.000000000000000000e+00,1.730571726337859842e-02,4.467876564991472843e-02
2.232250299999999910e-01,2.282708699999999868e-01,3.793796600000000074e-01,4.930018500000000192e-01,0.000000000000000000e+00,1.505808354339953879e-02,8.490329440015857709e-02
5.391061000000000325e-01,5.095838999999999785e-01,2.378160800000000130e-01,2.723788999999999794e-01,0.000000000000000000e+00,2.007618589274367052e-02,3.309515976695081435e-02
1.033694499999999961e+00,1.044881200000000065e+00,1.037467100000000059e-01,8.841850599999999394e-02,0.000000000000000000e+00,1.881961397053616425e-02,1.965698603550401768e-02
1.793163000000000062e+00,1.804017800000000005e+00,2.513541300000000089e-01,2.483710799999999941e-01,0.000000000000000000e+00,6.768685692215291316e-02,4.162844460221880316e-02
