pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
1.065315199999999907e+00,1.056023699999999899e+00,4.225599500000000175e-01,4.366346300000000236e-01,0.000000000000000000e+00,9.938985511610327617e-01,6.089588081307306666e-01
7.266401999999999584e-01,6.924881000000000508e-01,1.960197700000000098e-01,2.404166299999999923e-01,0.000000000000000000e+00,8.388491521125833739e-01,4.040362112484474078e-01
3.334034699999999796e-01,3.466524000000000272e-01,2.345369200000000098e-01,2.720153599999999838e-01,0.000000000000000000e+00,5.596465223692540514e-01,4.380801867238462433e-01
2.242108600000000118e-01,2.282708699999999868e-01,4.325768600000000075e-01,4.930018500000000192e-01,0.000000000000000000e+00,4.575832820372702225e-01,5.870970362725398406e-01
5.445512999999999604e-01,5.095838999999999785e-01,2.430444999999999967e-01,2.723788999999999794e-01,0.000000000000000000e+00,7.215443160333259165e-01,4.521053417069964553e-01
1.052388300000000054e+00,1.044881200000000065e+00,1.043072639999999968e-01,8.841850599999999394e-02,0.000000000000000000e+00,1.020269229174339154e+00,2.874173968290715808e-01
1.797698299999999971e+00,1.804017800000000005e+00,2.445473699999999861e-01,2.483710799999999941e-01,0.000000000000000000e+00,1.317702470210935006e+00,4.487103297228625109e-01
6.211062699999999603e-01,6.003815999999999597e-01,4.691317999999999877e-01,4.907949300000000181e-01,0.000000000000000000e+00,7.558231936107808746e-01,6.416481902101804913e-01
3.189277999999999835e-01,3.125102799999999736e-01,3.252716399999999730e-01,3.359359800000000229e-01,0.000000000000000000e+00,5.583399770749001290e-01,5.125330525927084269e-01
3.348091200000000156e-01,3.336471999999999771e-01,4.068441700000000050e-01,3.266369399999999867e-01,0.000000000000000000e+00,5.600748164308050336e-01,5.920913527488811390e-01
5.358733500000000260e-01,6.258570599999999651e-01,5.081432000000000171e-01,4.818971200000000121e-01,0.000000000000000000e+00,7.003167354847376069e-01,6.694754364425926640e-01
3.725150999999999879e-01,3.634991599999999878e-01,1.893408599999999997e-01,2.286347599999999924e-01,0.000000000000000000e+00,5.942144814795411456e-01,3.933392428934596174e-01
7.429964000000000013e-01,7.195738999999999885e-01,1.500629800000000125e-01,1.792676199999999886e-01,0.000000000000000000e+00,8.498915636715074218e-01,3.501412857690449631e-01
2.201419799999999871e-01,1.941360099999999977e-01,7.667470999999999315e-02,3.816462999999999800e-02,0.000000000000000000e+00,4.552188374836876328e-01,nan
1.113958000000000004e+00,1.109825700000000026e+00,3.160805400000000209e-01,2.772451300000000063e-01,0.000000000000000000e+00,1.026542546609735096e+00,5.165699178233281730e-01
1.703257800000000044e+00,1.649248700000000012e+00,4.289410699999999799e-01,4.154230700000000054e-01,0.000000000000000000e+00,1.254580407945222076e+00,6.027401347181055025e-01
1.945038000000000045e+00,1.960469999999999935e+00,5.422343999999999775e-02,5.118240400000000079e-02,0.000000000000000000e+00,1.387695643864316430e+00,2.101671144589467022e-01
2.747796200000000022e-01,2.538401499999999866e-01,2.775219999999999909e-01,2.634122999999999881e-01,0.000000000000000000e+00,5.159879068350342601e-01,4.473477394600312573e-01
1.590622999999999898e+00,1.595754700000000081e+00,1.333341000000000109e-01,1.202262000000000053e-01,0.000000000000000000e+00,1.248356199167529379e+00,3.271340398063155019e-01
1.806748400000000032e-01,1.876558999999999866e-01,3.628513199999999772e-01,3.247267600000000032e-01,0.000000000000000000e+00,4.026453898904096551e-01,5.151754749597461380e-01
1.891244799999999948e+00,1.967269799999999957e+00,2.766107300000000269e-01,2.044102299999999983e-01,0.000000000000000000e+00,1.345713230967132912e+00,4.720734264921083168e-01
1.164313399999999943e+00,1.109553199999999906e+00,3.801103000000000121e-01,3.488963800000000059e-01,0.000000000000000000e+00,1.044620648848183508e+00,5.661167724065415685e-01
7.412106000000000527e-01,7.718121000000000009e-01,3.481950200000000217e-01,3.297489000000000114e-01,0.000000000000000000e+00,8.372073817161432840e-01,5.480506363466791653e-01
1.203403599999999907e+00,1.225853099999999918e+00,3.908156199999999747e-01,2.996791999999999789e-01,0.000000000000000000e+00,1.061485374369331547e+00,5.766173601271470384e-01
1.893058099999999910e-01,1.814347799999999900e-01,2.977639400000000047e-01,4.341007499999999797e-01,0.000000000000000000e+00,4.159762012423307009e-01,4.436358416539403215e-01
1.034134499999999957e+00,1.025895999999999919e+00,2.369124400000000019e-02,3.191902499999999671e-02,0.000000000000000000e+00,1.012506641953523134e+00,1.069982336302800902e-01
5.237037500000000234e-01,5.255319999999999991e-01,3.467780999999999780e-01,3.584472000000000214e-01,0.000000000000000000e+00,7.056609313260866490e-01,5.463255165192268947e-01
1.798359800000000064e+00,1.839604500000000087e+00,6.115249500000000116e-02,3.160746999999999862e-02,0.000000000000000000e+00,1.333567958523299346e+00,2.103311864655358354e-01
1.009138799999999891e+00,1.009213099999999974e+00,3.572604800000000330e-02,2.812872300000000131e-02,0.000000000000000000e+00,1.000408066740767543e+00,1.474101997827830246e-01
1.422770499999999938e+00,1.391154000000000002e+00,1.016207799999999974e-02,9.366354999999999820e-03,0.000000000000000000e+00,1.185219220228899140e+00,3.306596135000462733e-02
